"","GEOID","state","county","muni","county_muni","cd_2010","cd_2020","vtd","pop","pop_hisp","pop_white","pop_black","pop_aian","pop_asian","pop_nhpi","pop_other","pop_two","vap","vap_hisp","vap_white","vap_black","vap_aian","vap_asian","vap_nhpi","vap_other","vap_two","pre_16_dem_cli","pre_16_rep_tru","uss_18_dem_kai","uss_18_rep_ste","pre_20_dem_bid","pre_20_rep_tru","uss_20_dem_war","uss_20_rep_gad","arv_16","adv_16","arv_18","adv_18","arv_20","adv_20","nrv","ndv","area_land","area_water","geometry","adj","pseudo_county"
"1",51001,"VA","Accomack County","16512","Accomack County16512",2,2,"000101",3345,96,3035,28,8,19,0,7,152,2917,66,2674,25,6,17,0,7,122,502,1285,556,994,838,1614,913,1561,1285,502,994,556,1587.5,875.5,1363.5,702.2,53619108,249590763,list(list(c(3771024.142803, 3770709.29433, 3774550.262856, 3777192.994487, 3778898.7060282, 3783163.5966428, 3785327.1213458, 3787592.5568645, 3792452.3104793, 3792620.6503977, 3791744.7144771, 3790839.186785, 3786699.4570305, 3786390.9042422, 3785749.4406555, 3784965.7875004, 3784061.5498669, 3783382.9648036, 3782608.9284267, 3781957.0158795, 3781359.2989201, 3780589.8672673, 3779246.5425055, 3778381.2790504, 3777382.5749659, 3776451.4840191, 3775860.4970533, 3774686.1232761, 3773485.0488551, 3772984.0992513, 
3772084.7240048, 3771947.6819026, 3771880.7888487, 3771350.4952976, 3771147.7859451, 3770467.1559218, 3770409.6233536, 3770846.2524198, 3771065.7568482, 3771643.9669648, 3772256.8875289, 3772250.0686688, 3771471.0130358, 3771167.3939186, 3771152.776977, 3771024.142803, 2034316.9617487, 2034881.4564019, 2038925.8772927, 2041777.8913872, 2044061.7919897, 2044703.3661873, 2045015.5018554, 2045166.5928704, 2045406.4330751, 2045401.4397732, 2043768.7053144, 2042258.8532502, 2034921.0009154, 2034481.5412362, 
2033025.5823434, 2031410.0544021, 2028964.7011124, 2027504.3202991, 2026139.511358, 2024798.151282, 2023935.096981, 2023069.0117949, 2021918.147035, 2021284.4295041, 2020889.1225655, 2020657.7409611, 2020593.4496577, 2020621.7425502, 2020926.6227006, 2021155.0158378, 2021701.5277805, 2026902.4405975, 2028300.3279552, 2029264.3678665, 2029534.4282269, 2030202.1603018, 2030411.5790703, 2030795.7181231, 2030818.3038018, 2031431.0316299, 2031914.7008503, 2032069.8445073, 2032904.6439542, 2033637.7576673, 
2034130.1506984, 2034316.9617487))),
